div	top_tax_name	contamination
plnt:plants	Nicotiana tabacum	6326
plnt:plants	Nymphaea colorata	2195
plnt:plants	Olea europaea	10265
plnt:plants	Oryza sativa	24598
plnt:plants	Ostrinia furnacalis	896
plnt:plants	Panicum hallii	1155
plnt:plants	Panicum virgatum	381
plnt:plants	Papaver somniferum	3380
plnt:plants	Phalaenopsis equestris	114866
plnt:plants	Phoenix dactylifera	17023
plnt:plants	Pisum sativum	13792
plnt:plants	Populus trichocarpa	3119
plnt:plants	Potentilla anserina	2355
plnt:plants	Prunus persica	4227
plnt:plants	Pyrus x bretschneideri	386
plnt:plants	Quercus robur	10214
plnt:plants	Raphanus sativus	10356
plnt:plants	Rhodamnia argentea	1326
plnt:plants	Ricinus communis	2006
plnt:plants	Rosa chinensis	4345
plnt:plants	Salvia splendens	258
plnt:plants	Sesamum indicum	3893
plnt:plants	Solanum verrucosum	22640
plnt:plants	Sorghum bicolor	1264
plnt:plants	Spinacia oleracea	127
plnt:plants	Tarenaya hassleriana	694
plnt:plants	Telopea speciosissima	41674
plnt:plants	Trifolium pratense	635
plnt:plants	Tripterygium wilfordii	329
plnt:plants	Vigna angularis	630
plnt:plants	Vitis vinifera	5832
plnt:plants	Zea mays	44888
plnt:plants	Zingiber officinale	29234
plnt:plants	Ziziphus jujuba	588
plnt:plants	n/a	820854
prok:CFB group bacteria	Adhaeribacter arboris	257
prok:CFB group bacteria	Adhaeribacter pallidiroseus	7827
prok:CFB group bacteria	Aequorivita capsosiphonis	882
prok:CFB group bacteria	Aestuariibaculum sediminum	563
prok:CFB group bacteria	Agriterribacter humi	2344
prok:CFB group bacteria	Albibacterium bauzanense	1175
prok:CFB group bacteria	Algoriphagus terrigena	343
prok:CFB group bacteria	Algoriphagus vanfongensis	242
prok:CFB group bacteria	Alistipes montrealensis	4313
prok:CFB group bacteria	Ancylomarina euxinus	2671
prok:CFB group bacteria	Ancylomarina longa	1260
prok:CFB group bacteria	Ancylomarina salipaludis	2806
prok:CFB group bacteria	Ancylomarina subtilis	1266
prok:CFB group bacteria	Antarcticibacterium arcticum	1469
prok:CFB group bacteria	Antarcticibacterium flavum	1110
prok:CFB group bacteria	Apibacter adventoris	704
prok:CFB group bacteria	Aquiflexum balticum	325
prok:CFB group bacteria	Aquiflexum lacus	234
prok:CFB group bacteria	Aquirufa antheringensis	203
prok:CFB group bacteria	Aquirufa rosea	793
prok:CFB group bacteria	Arachidicoccus soli	8168
prok:CFB group bacteria	Arcicella aurantiaca	630
prok:CFB group bacteria	Arcicella rosea	276
prok:CFB group bacteria	Arcicella sp.	467
prok:CFB group bacteria	Arcticibacter eurypsychrophilus	2601
prok:CFB group bacteria	Arcticibacter tournemirensis	12306
prok:CFB group bacteria	Arenibacter arenosicollis	204
prok:CFB group bacteria	Arsenicibacter rosenii	4336
prok:CFB group bacteria	Avrilella dinanensis	1123
prok:CFB group bacteria	Bacteroides acidifaciens	367
prok:CFB group bacteria	Bacteroides caecimuris	2464
prok:CFB group bacteria	Bacteroides cellulosilyticus	327
prok:CFB group bacteria	Bacteroides congonensis	37567
prok:CFB group bacteria	Bacteroides coprosuis	1618
prok:CFB group bacteria	Bacteroides cutis	6337
prok:CFB group bacteria	Bacteroides faecis	1022
prok:CFB group bacteria	Bacteroides finegoldii	12322
prok:CFB group bacteria	Bacteroides fluxus	1674
prok:CFB group bacteria	Bacteroides fragilis	26893
prok:CFB group bacteria	Bacteroides graminisolvens	388
prok:CFB group bacteria	Bacteroides heparinolyticus	519
prok:CFB group bacteria	Bacteroides ilei	1059
prok:CFB group bacteria	Bacteroides koreensis	34661
prok:CFB group bacteria	Bacteroides luhongzhouii	29197
prok:CFB group bacteria	Bacteroides mediterraneensis	265
prok:CFB group bacteria	Bacteroides muris	1387
prok:CFB group bacteria	Bacteroides oleiciplenus	2331
prok:CFB group bacteria	Bacteroides ovatus	33886
prok:CFB group bacteria	Bacteroides propionicigenes	315958
prok:CFB group bacteria	Bacteroides pyogenes	682
prok:CFB group bacteria	Bacteroides reticulotermitis	875
prok:CFB group bacteria	Bacteroides salyersiae	8768
prok:CFB group bacteria	Bacteroides sp. 43_46	323
prok:CFB group bacteria	Bacteroides sp. UBA7052	1784
prok:CFB group bacteria	Bacteroides stercorirosoris	1889
prok:CFB group bacteria	Bacteroides stercoris	1807
prok:CFB group bacteria	Bacteroides thetaiotaomicron	1581
prok:CFB group bacteria	Bacteroides timonensis	1192
prok:CFB group bacteria	Bacteroides uniformis	2582
prok:CFB group bacteria	Bacteroides xylanisolvens	13337
prok:CFB group bacteria	Bacteroides zhangwenhongii	1839
prok:CFB group bacteria	Balneicella halophila	1089
prok:CFB group bacteria	Belliella baltica	1049
prok:CFB group bacteria	Belliella kenyensis	200
prok:CFB group bacteria	Bernardetia litoralis	3581
prok:CFB group bacteria	Bizionia paragorgiae	5196
prok:CFB group bacteria	Botryobacter ruber	267
prok:CFB group bacteria	Brumimicrobium aurantiacum	1292
prok:CFB group bacteria	Butyricimonas faecalis	4196
prok:CFB group bacteria	Butyricimonas virosa	1241
prok:CFB group bacteria	Candidatus Alistipes intestinipullorum	5287
prok:CFB group bacteria	Candidatus Alistipes pullicola	1089
prok:CFB group bacteria	Candidatus Amulumruptor caecigallinarius	304
prok:CFB group bacteria	Candidatus Azobacteroides sp.	1067
prok:CFB group bacteria	Candidatus Bacteroides avicola	828
prok:CFB group bacteria	Candidatus Bacteroides intestinigallinarum	45236
prok:CFB group bacteria	Candidatus Barnesiella excrementipullorum	724
prok:CFB group bacteria	Candidatus Brachybacter algidus	1490
prok:CFB group bacteria	Candidatus Coprenecus stercoripullorum	685
prok:CFB group bacteria	Candidatus Cryptobacteroides excrementigallinarum	504
prok:CFB group bacteria	Candidatus Cryptobacteroides intestinipullorum	8114
prok:CFB group bacteria	Candidatus Fluviicola riflensis	1497
prok:CFB group bacteria	Candidatus Parabacteroides intestinigallinarum	526
prok:CFB group bacteria	Candidatus Phocaeicola caecigallinarum	1485
prok:CFB group bacteria	Candidatus Phocaeicola faecigallinarum	815
prok:CFB group bacteria	Candidatus Phocaeicola faecipullorum	240
prok:CFB group bacteria	Candidatus Vicinibacter affinis	1580
prok:CFB group bacteria	Candidatus Vicinibacter proximus	1119
prok:CFB group bacteria	Capnocytophaga felis	6066
prok:CFB group bacteria	Capnocytophaga leadbetteri	1599
prok:CFB group bacteria	Carboxylicivirga marina	242
prok:CFB group bacteria	Cecembia lonarensis	42218
prok:CFB group bacteria	Cellulophaga algicola	1821
prok:CFB group bacteria	Cesiribacter andamanensis	204
prok:CFB group bacteria	Chishuiella changwenlii	429
prok:CFB group bacteria	Chitinophaga agrisoli	319
prok:CFB group bacteria	Chitinophaga arvensicola	2211
prok:CFB group bacteria	Chitinophaga barathri	1711
prok:CFB group bacteria	Chitinophaga caeni	1060
prok:CFB group bacteria	Chitinophaga costaii	267
prok:CFB group bacteria	Chitinophaga cymbidii	1965
prok:CFB group bacteria	Chitinophaga deserti	5063
prok:CFB group bacteria	Chitinophaga eiseniae	1764
prok:CFB group bacteria	Chitinophaga flava	729
prok:CFB group bacteria	Chitinophaga ginsengisoli	1303
prok:CFB group bacteria	Chitinophaga hostae	5987
prok:CFB group bacteria	Chitinophaga japonensis	886
prok:CFB group bacteria	Chitinophaga niabensis	677
prok:CFB group bacteria	Chitinophaga niastensis	1233
prok:CFB group bacteria	Chitinophaga oryzae	3309
prok:CFB group bacteria	Chitinophaga oryziterrae	19353
prok:CFB group bacteria	Chitinophaga parva	1811
prok:CFB group bacteria	Chitinophaga pinensis	4056
prok:CFB group bacteria	Chitinophaga qingshengii	860
prok:CFB group bacteria	Chitinophaga rhizophila	3520
prok:CFB group bacteria	Chitinophaga rhizosphaerae	652
prok:CFB group bacteria	Chitinophaga rupis	708
prok:CFB group bacteria	Chitinophaga sancti	2512
prok:CFB group bacteria	Chitinophaga silvatica	4410
prok:CFB group bacteria	Chitinophaga silvisoli	17833
prok:CFB group bacteria	Chitinophaga skermanii	926
prok:CFB group bacteria	Chitinophaga solisilvae	251
prok:CFB group bacteria	Chitinophaga sp.	830
prok:CFB group bacteria	Chitinophaga sp. CB10	2268
prok:CFB group bacteria	Chryseobacterium aahli	1763
prok:CFB group bacteria	Chryseobacterium angstadtii	544
prok:CFB group bacteria	Chryseobacterium aquaticum	1483690
prok:CFB group bacteria	Chryseobacterium aquifrigidense	61731
prok:CFB group bacteria	Chryseobacterium arachidis	1877
prok:CFB group bacteria	Chryseobacterium arthrosphaerae	14808
prok:CFB group bacteria	Chryseobacterium artocarpi	24359
prok:CFB group bacteria	Chryseobacterium aurantiacum	5960
prok:CFB group bacteria	Chryseobacterium balustinum	6475
prok:CFB group bacteria	Chryseobacterium bernardetii	538
prok:CFB group bacteria	Chryseobacterium candidae	30296
prok:CFB group bacteria	Chryseobacterium caseinilyticum	4493
prok:CFB group bacteria	Chryseobacterium contaminans	3299
prok:CFB group bacteria	Chryseobacterium cucumeris	75479
prok:CFB group bacteria	Chryseobacterium culicis	11460
prok:CFB group bacteria	Chryseobacterium daecheongense	1198
prok:CFB group bacteria	Chryseobacterium echinoideorum	2431
prok:CFB group bacteria	Chryseobacterium elymi	3953
prok:CFB group bacteria	Chryseobacterium faecale	930
prok:CFB group bacteria	Chryseobacterium flavum	7045
prok:CFB group bacteria	Chryseobacterium formosense	4975
prok:CFB group bacteria	Chryseobacterium formosus	1383
prok:CFB group bacteria	Chryseobacterium gallinarum	625
prok:CFB group bacteria	Chryseobacterium gambrini	4756
prok:CFB group bacteria	Chryseobacterium ginsenosidimutans	3653
prok:CFB group bacteria	Chryseobacterium glaciei	4458
prok:CFB group bacteria	Chryseobacterium gleum	14136
prok:CFB group bacteria	Chryseobacterium gregarium	784
prok:CFB group bacteria	Chryseobacterium gwangjuense	1083
prok:CFB group bacteria	Chryseobacterium hagamense	97877
prok:CFB group bacteria	Chryseobacterium hispalense	214
prok:CFB group bacteria	Chryseobacterium indoltheticum	3173
prok:CFB group bacteria	Chryseobacterium jejuense	1256
prok:CFB group bacteria	Chryseobacterium lactis	10309
prok:CFB group bacteria	Chryseobacterium lathyri	2143
prok:CFB group bacteria	Chryseobacterium limigenitum	139970
prok:CFB group bacteria	Chryseobacterium luteum	4322
prok:CFB group bacteria	Chryseobacterium manosquense	762
prok:CFB group bacteria	Chryseobacterium mucoviscidosis	3979
prok:CFB group bacteria	Chryseobacterium mulctrae	14329
prok:CFB group bacteria	Chryseobacterium nakagawai	1407
prok:CFB group bacteria	Chryseobacterium nepalense	2139
prok:CFB group bacteria	Chryseobacterium oranimense	3874
prok:CFB group bacteria	Chryseobacterium oryzae	826
prok:CFB group bacteria	Chryseobacterium paridis	515
prok:CFB group bacteria	Chryseobacterium pennae	6358
prok:CFB group bacteria	Chryseobacterium pennipullorum	508
prok:CFB group bacteria	Chryseobacterium phosphatilyticum	5415
prok:CFB group bacteria	Chryseobacterium piperi	753
prok:CFB group bacteria	Chryseobacterium piscium	6416
prok:CFB group bacteria	Chryseobacterium polytrichastri	1283
prok:CFB group bacteria	Chryseobacterium rhizoplanae	273346
prok:CFB group bacteria	Chryseobacterium rhizosphaerae	1051
prok:CFB group bacteria	Chryseobacterium schmidteae	5039
prok:CFB group bacteria	Chryseobacterium scophthalmum	26932
prok:CFB group bacteria	Chryseobacterium sediminis	283976
prok:CFB group bacteria	Chryseobacterium shandongense	10722
prok:CFB group bacteria	Chryseobacterium shigense	260
prok:CFB group bacteria	Chryseobacterium soli	1401
prok:CFB group bacteria	Chryseobacterium sp.	7637
prok:CFB group bacteria	Chryseobacterium sp. 39-10	3677
prok:CFB group bacteria	Chryseobacterium tagetis	555
prok:CFB group bacteria	Chryseobacterium taiwanense	1090
prok:CFB group bacteria	Chryseobacterium taklimakanense	1249
prok:CFB group bacteria	Chryseobacterium timonianum	6029
prok:CFB group bacteria	Chryseobacterium vaccae	55754
prok:CFB group bacteria	Chryseobacterium viscerum	76337
prok:CFB group bacteria	Chryseobacterium vrystaatense	5881
prok:CFB group bacteria	Chryseobacterium wanjuense	817
prok:CFB group bacteria	Chryseolinea serpens	3212
prok:CFB group bacteria	Chryseolinea soli	19318
prok:CFB group bacteria	Chryseosolibacter histidini	2954
prok:CFB group bacteria	Chryseotalea sanaruensis	3610
prok:CFB group bacteria	Chryseotalea sp. WA131a	2301
prok:CFB group bacteria	Cloacibacterium caeni	728
prok:CFB group bacteria	Cloacibacterium rupense	252
prok:CFB group bacteria	Cloacibacterium sp.	761
prok:CFB group bacteria	Cognataquiflexum aquatile	234
prok:CFB group bacteria	Confluentibacter citreus	218
prok:CFB group bacteria	Confluentibacter lentus	669
prok:CFB group bacteria	Confluentibacter sediminis	1243
prok:CFB group bacteria	Constantimarinum furrinae	621
prok:CFB group bacteria	Culturomica massiliensis	42788
prok:CFB group bacteria	Cyclobacterium jeungdonense	2147
prok:CFB group bacteria	Daejeonella lutea	507
prok:CFB group bacteria	Daejeonella rubra	2770
prok:CFB group bacteria	Daejeonella sp.	603
prok:CFB group bacteria	Dawidia cretensis	323
prok:CFB group bacteria	Dawidia soli	5677
prok:CFB group bacteria	Deminuibacter soli	3273
prok:CFB group bacteria	Dyadobacter alkalitolerans	227
prok:CFB group bacteria	Dyadobacter beijingensis	20172
prok:CFB group bacteria	Dyadobacter bucti	4820
prok:CFB group bacteria	Dyadobacter crusticola	3328
prok:CFB group bacteria	Dyadobacter endophyticus	428
prok:CFB group bacteria	Dyadobacter fermentans	11678
prok:CFB group bacteria	Dyadobacter frigoris	208
prok:CFB group bacteria	Dyadobacter jiangsuensis	605387
prok:CFB group bacteria	Dyadobacter luteus	17274
prok:CFB group bacteria	Dyadobacter luticola	9283
prok:CFB group bacteria	Dyadobacter psychrophilus	12529
prok:CFB group bacteria	Dyadobacter sandarakinus	445
prok:CFB group bacteria	Dyadobacter sediminis	225
prok:CFB group bacteria	Dyadobacter soli	17872
prok:CFB group bacteria	Dyadobacter sp.	141510
prok:CFB group bacteria	Dyadobacter sp. UBA7685	272
prok:CFB group bacteria	Dysgonomonas macrotermitis	222
prok:CFB group bacteria	Dysgonomonas sp. 37-18	1279
prok:CFB group bacteria	Dysgonomonas sp. UBA7630	300
prok:CFB group bacteria	Dysgonomonas sp. UBA7710	6649
prok:CFB group bacteria	Echinicola arenosa	258
prok:CFB group bacteria	Edaphocola flava	2062
prok:CFB group bacteria	Eisenibacter elegans	1681
prok:CFB group bacteria	Elizabethkingia anophelis	4047925
prok:CFB group bacteria	Elizabethkingia argenteiflava	564
prok:CFB group bacteria	Elizabethkingia bruuniana	12042
prok:CFB group bacteria	Elizabethkingia meningoseptica	4351
prok:CFB group bacteria	Elizabethkingia miricola	47952
prok:CFB group bacteria	Elizabethkingia ursingii	161498
prok:CFB group bacteria	Empedobacter brevis	5977
prok:CFB group bacteria	Empedobacter falsenii	15213
prok:CFB group bacteria	Empedobacter sp. UBA1574	10113
prok:CFB group bacteria	Empedobacter sp. UBA1863	5967
prok:CFB group bacteria	Empedobacter sp. UBA2044	1397
prok:CFB group bacteria	Empedobacter sp. UBA3239	8032
prok:CFB group bacteria	Empedobacter sp. UBA3475	2005
prok:CFB group bacteria	Empedobacter sp. UBA4185	48370
prok:CFB group bacteria	Empedobacter sp. UBA4754	5464
prok:CFB group bacteria	Empedobacter sp. UBA5036	9727
prok:CFB group bacteria	Empedobacter sp. UBA5039	5209
prok:CFB group bacteria	Empedobacter sp. UBA5528	5906
prok:CFB group bacteria	Empedobacter sp. UBA5637	1418
prok:CFB group bacteria	Empedobacter sp. UBA5924	2997
prok:CFB group bacteria	Empedobacter sp. UBA5987	4033
prok:CFB group bacteria	Empedobacter sp. UBA6305	1805
prok:CFB group bacteria	Empedobacter sp. UBA6322	4608
prok:CFB group bacteria	Empedobacter sp. UBA6745	21072
prok:CFB group bacteria	Empedobacter sp. UBA7248	40325
prok:CFB group bacteria	Empedobacter sp. UBA7252	3138
prok:CFB group bacteria	Empedobacter sp. UBA7494	7829
prok:CFB group bacteria	Empedobacter sp. UBA7611	8291
prok:CFB group bacteria	Empedobacter sp. UBA7620	37057
prok:CFB group bacteria	Empedobacter stercoris	6279
prok:CFB group bacteria	Empedobacter tilapiae	9086
prok:CFB group bacteria	Emticicia agri	35606
prok:CFB group bacteria	Emticicia aquatica	4321
prok:CFB group bacteria	Emticicia aquatilis	660
prok:CFB group bacteria	Epilithonimonas arachidiradicis	1262
prok:CFB group bacteria	Epilithonimonas bovis	573
prok:CFB group bacteria	Epilithonimonas caeni	1000
prok:CFB group bacteria	Epilithonimonas hispanica	36358
prok:CFB group bacteria	Epilithonimonas hominis	7821
prok:CFB group bacteria	Epilithonimonas lactis	251
prok:CFB group bacteria	Epilithonimonas mollis	5320
prok:CFB group bacteria	Epilithonimonas tenax	723
prok:CFB group bacteria	Epilithonimonas xixisoli	12041
prok:CFB group bacteria	Epilithonimonas zeae	7908
prok:CFB group bacteria	Faecalibacter rhinopitheci	1515
prok:CFB group bacteria	Ferruginibacter albus	31893
prok:CFB group bacteria	Ferruginibacter lapsinanis	24786
prok:CFB group bacteria	Ferruginibacter sp.	11388
prok:CFB group bacteria	Fibrella aestuarina	696
prok:CFB group bacteria	Fibrella forsythiae	270
prok:CFB group bacteria	Fibrella rubiginis	719
prok:CFB group bacteria	Fibrisoma limi	1137
prok:CFB group bacteria	Fibrisoma montanum	717
prok:CFB group bacteria	Filimonas effusa	7110
prok:CFB group bacteria	Filimonas lacunae	4682
prok:CFB group bacteria	Filimonas sp.	7415
prok:CFB group bacteria	Filimonas zeae	1401
prok:CFB group bacteria	Flaviaesturariibacter flavus	1874
prok:CFB group bacteria	Flaviaesturariibacter sp.	2657
prok:CFB group bacteria	Flavihumibacter cheonanensis	2989
prok:CFB group bacteria	Flavihumibacter fluminis (ex Park et al. 2022)	1304
prok:CFB group bacteria	Flavihumibacter petaseus	224
prok:CFB group bacteria	Flavihumibacter profundi	1856
prok:CFB group bacteria	Flavihumibacter solisilvae	202
prok:CFB group bacteria	Flavihumibacter sp. UBA7668	1342
prok:CFB group bacteria	Flavihumibacter stibioxidans	3721
prok:CFB group bacteria	Flavipsychrobacter sp.	861
prok:CFB group bacteria	Flavisolibacter ginsengisoli	508
prok:CFB group bacteria	Flavisolibacter tropicus	209
prok:CFB group bacteria	Flavivirga algicola	3014
prok:CFB group bacteria	Flavobacterium aciduliphilum	803
prok:CFB group bacteria	Flavobacterium agrisoli	5040
prok:CFB group bacteria	Flavobacterium ajazii	9881
prok:CFB group bacteria	Flavobacterium akiainvivens	4011
prok:CFB group bacteria	Flavobacterium alkalisoli	200
prok:CFB group bacteria	Flavobacterium alvei	17435
prok:CFB group bacteria	Flavobacterium amniphilum	378
prok:CFB group bacteria	Flavobacterium anhuiense	2461
prok:CFB group bacteria	Flavobacterium antarcticum	602
prok:CFB group bacteria	Flavobacterium aquariorum	448480
prok:CFB group bacteria	Flavobacterium aquatile	5143
prok:CFB group bacteria	Flavobacterium aquicola	1075679
prok:CFB group bacteria	Flavobacterium aquidurense	13837
prok:CFB group bacteria	Flavobacterium araucananum	17826
prok:CFB group bacteria	Flavobacterium azooxidireducens	17280
prok:CFB group bacteria	Flavobacterium baculatum	1523
prok:CFB group bacteria	Flavobacterium beibuense	3333
prok:CFB group bacteria	Flavobacterium bernardetii	1371
prok:CFB group bacteria	Flavobacterium bizetiae	16688
prok:CFB group bacteria	Flavobacterium bomense	2189
prok:CFB group bacteria	Flavobacterium branchiicola	6176
prok:CFB group bacteria	Flavobacterium branchiophilum	4578
prok:CFB group bacteria	Flavobacterium caseinilyticum	1575
prok:CFB group bacteria	Flavobacterium cauense	966
prok:CFB group bacteria	Flavobacterium cellulosilyticum	14730
prok:CFB group bacteria	Flavobacterium cerinum	901
prok:CFB group bacteria	Flavobacterium cheongpyeongense	26057
prok:CFB group bacteria	Flavobacterium chilense	7511
prok:CFB group bacteria	Flavobacterium chungangense	10546
